Ativo;Data;time;open;high;low;close;Volume;Quantidade
WDOFUT;14/12/2021;11:24:00;5.692,154;5.694,168;5.691,147;5.693,161;432.598.340,00;7.652
WDOFUT;14/12/2021;11:23:00;5.691,650;5.692,657;5.691,147;5.691,650;184.220.650,00;3.259
WDOFUT;14/12/2021;11:22:00;5.688,629;5.692,154;5.688,629;5.692,154;428.997.920,00;7.591
WDOFUT;14/12/2021;11:21:00;5.688,126;5.689,636;5.686,112;5.689,133;289.961.510,00;5.133
WDOFUT;14/12/2021;11:20:00;5.687,119;5.688,629;5.684,602;5.688,126;424.215.795,00;7.511
WDOFUT;14/12/2021;11:19:00;5.687,119;5.687,623;5.685,609;5.687,119;191.846.040,00;3.397
WDOFUT;14/12/2021;11:18:00;5.687,623;5.688,126;5.685,105;5.686,616;424.579.925,00;7.518
WDOFUT;14/12/2021;11:17:00;5.688,126;5.689,133;5.684,602;5.687,623;698.158.225,00;12.363
WDOFUT;14/12/2021;11:16:00;5.691,650;5.692,154;5.687,119;5.688,126;730.265.350,00;12.924
WDOFUT;14/12/2021;11:15:00;5.693,664;5.694,168;5.690,643;5.691,650;569.354.310,00;10.072
WDOFUT;14/12/2021;11:14:00;5.693,664;5.694,168;5.692,154;5.693,664;318.600.500,00;5.635
WDOFUT;14/12/2021;11:13:00;5.695,174;5.696,685;5.693,161;5.693,161;279.289.100,00;4.938
WDOFUT;14/12/2021;11:12:00;5.695,678;5.696,181;5.693,161;5.695,174;242.333.145,00;4.285
WDOFUT;14/12/2021;11:11:00;5.695,174;5.696,181;5.694,168;5.695,678;218.598.415,00;3.865
WDOFUT;14/12/2021;11:10:00;5.694,168;5.696,181;5.693,664;5.695,678;361.813.385,00;6.397
WDOFUT;14/12/2021;11:09:00;5.694,168;5.694,671;5.693,664;5.694,168;211.158.900,00;3.734
WDOFUT;14/12/2021;11:08:00;5.696,685;5.697,692;5.693,664;5.694,168;371.223.805,00;6.563
WDOFUT;14/12/2021;11:07:00;5.699,202;5.699,202;5.696,685;5.696,685;395.515.185,00;6.990
WDOFUT;14/12/2021;11:06:00;5.699,706;5.702,223;5.698,699;5.698,699;371.890.350,00;6.569
WDOFUT;14/12/2021;11:05:00;5.694,168;5.700,713;5.692,154;5.699,202;1.161.573.935,00;20.533
WDOFUT;14/12/2021;11:04:00;5.694,168;5.697,188;5.693,664;5.694,168;577.075.535,00;10.203
WDOFUT;14/12/2021;11:03:00;5.699,706;5.700,713;5.694,168;5.694,671;959.507.160,00;16.958
WDOFUT;14/12/2021;11:02:00;5.704,237;5.704,740;5.699,706;5.699,706;625.962.185,00;11.053
WDOFUT;14/12/2021;11:01:00;5.705,747;5.708,265;5.704,237;5.704,237;622.729.000,00;10.988
WDOFUT;14/12/2021;11:00:00;5.707,258;5.707,761;5.704,237;5.705,747;620.560.445,00;10.951
WDOFUT;14/12/2021;10:59:00;5.704,237;5.707,761;5.704,237;5.706,754;491.058.655,00;8.665
WDOFUT;14/12/2021;10:58:00;5.704,740;5.706,251;5.703,733;5.704,237;433.521.815,00;7.652
WDOFUT;14/12/2021;10:57:00;5.704,740;5.705,747;5.700,713;5.705,244;543.722.825,00;9.599
WDOFUT;14/12/2021;10:56:00;5.701,719;5.704,740;5.700,713;5.704,740;305.308.355,00;5.391
WDOFUT;14/12/2021;10:55:00;5.701,719;5.704,740;5.701,216;5.701,719;405.145.955,00;7.153
WDOFUT;14/12/2021;10:54:00;5.699,202;5.702,223;5.698,699;5.701,216;236.554.210,00;4.178
WDOFUT;14/12/2021;10:53:00;5.702,223;5.702,726;5.698,699;5.699,706;370.790.435,00;6.550
WDOFUT;14/12/2021;10:52:00;5.701,719;5.702,726;5.699,202;5.702,223;284.630.505,00;5.027
WDOFUT;14/12/2021;10:51:00;5.701,719;5.702,223;5.701,216;5.701,719;88.221.030,00;1.558
WDOFUT;14/12/2021;10:50:00;5.703,230;5.703,733;5.700,209;5.701,719;299.053.525,00;5.281
WDOFUT;14/12/2021;10:49:00;5.700,713;5.703,733;5.697,188;5.703,733;497.467.310,00;8.788
WDOFUT;14/12/2021;10:48:00;5.703,733;5.704,237;5.699,706;5.700,713;383.212.580,00;6.767
WDOFUT;14/12/2021;10:47:00;5.702,726;5.704,237;5.701,216;5.703,230;301.298.385,00;5.320
WDOFUT;14/12/2021;10:46:00;5.698,195;5.704,237;5.697,692;5.703,230;954.870.485,00;16.865
WDOFUT;14/12/2021;10:45:00;5.694,671;5.698,195;5.694,671;5.698,195;332.930.175,00;5.885
WDOFUT;14/12/2021;10:44:00;5.695,678;5.696,181;5.693,664;5.694,671;367.854.460,00;6.504
WDOFUT;14/12/2021;10:43:00;5.697,692;5.698,195;5.695,678;5.695,678;249.044.980,00;4.402
WDOFUT;14/12/2021;10:42:00;5.698,195;5.699,706;5.696,181;5.697,692;519.477.465,00;9.180
WDOFUT;14/12/2021;10:41:00;5.695,678;5.698,699;5.694,168;5.698,699;428.679.330,00;7.577
WDOFUT;14/12/2021;10:40:00;5.693,664;5.697,692;5.693,161;5.696,181;906.357.645,00;16.024
WDOFUT;14/12/2021;10:39:00;5.690,140;5.694,168;5.690,140;5.693,664;327.783.030,00;5.798
WDOFUT;14/12/2021;10:38:00;5.690,643;5.691,650;5.689,133;5.690,643;301.090.100,00;5.328
WDOFUT;14/12/2021;10:37:00;5.691,147;5.693,161;5.690,140;5.691,147;625.504.695,00;11.066
WDOFUT;14/12/2021;10:36:00;5.683,595;5.691,650;5.682,588;5.691,147;925.804.790,00;16.391
WDOFUT;14/12/2021;10:35:00;5.687,623;5.688,126;5.682,588;5.683,091;558.216.070,00;9.887
WDOFUT;14/12/2021;10:34:00;5.689,636;5.691,147;5.684,098;5.687,623;762.731.220,00;13.503
WDOFUT;14/12/2021;10:33:00;5.687,623;5.690,140;5.687,623;5.690,140;523.379.795,00;9.264
WDOFUT;14/12/2021;10:32:00;5.684,098;5.689,133;5.682,588;5.687,623;795.201.505,00;14.081
WDOFUT;14/12/2021;10:31:00;5.681,078;5.684,602;5.680,071;5.684,602;575.039.810,00;10.191
WDOFUT;14/12/2021;10:30:00;5.680,574;5.687,119;5.679,064;5.681,581;1.032.634.395,00;18.296
WDOFUT;14/12/2021;10:29:00;5.686,112;5.686,616;5.680,071;5.680,574;727.631.520,00;12.894
WDOFUT;14/12/2021;10:28:00;5.683,595;5.687,119;5.682,588;5.686,112;779.033.995,00;13.800
WDOFUT;14/12/2021;10:27:00;5.689,133;5.689,133;5.683,595;5.683,595;881.060.855,00;15.602
WDOFUT;14/12/2021;10:26:00;5.691,147;5.693,161;5.688,629;5.688,629;575.031.560,00;10.174
WDOFUT;14/12/2021;10:25:00;5.691,650;5.695,174;5.690,140;5.691,650;419.067.300,00;7.412
WDOFUT;14/12/2021;10:24:00;5.692,154;5.693,664;5.691,147;5.691,650;232.053.420,00;4.105
WDOFUT;14/12/2021;10:23:00;5.695,174;5.695,678;5.692,154;5.692,154;348.312.640,00;6.160
WDOFUT;14/12/2021;10:22:00;5.693,161;5.697,188;5.692,154;5.694,671;1.224.411.785,00;21.650
WDOFUT;14/12/2021;10:21:00;5.691,147;5.693,664;5.688,629;5.693,161;482.717.590,00;8.541
WDOFUT;14/12/2021;10:20:00;5.688,629;5.694,671;5.688,126;5.691,147;1.018.955.285,00;18.026
WDOFUT;14/12/2021;10:19:00;5.686,616;5.689,133;5.686,112;5.688,629;474.405.585,00;8.399
WDOFUT;14/12/2021;10:18:00;5.692,154;5.693,161;5.686,616;5.686,616;742.067.820,00;13.133
WDOFUT;14/12/2021;10:17:00;5.691,650;5.693,664;5.689,636;5.692,657;434.295.725,00;7.683
WDOFUT;14/12/2021;10:16:00;5.691,650;5.692,657;5.689,133;5.691,147;861.332.365,00;15.241
WDOFUT;14/12/2021;10:15:00;5.695,678;5.695,678;5.690,643;5.692,154;1.013.523.820,00;17.928
WDOFUT;14/12/2021;10:14:00;5.697,188;5.697,692;5.694,671;5.695,678;508.835.445,00;8.995
WDOFUT;14/12/2021;10:13:00;5.695,174;5.699,202;5.695,174;5.697,188;721.904.860,00;12.758
WDOFUT;14/12/2021;10:12:00;5.695,678;5.696,685;5.693,664;5.695,678;510.432.155,00;9.025
WDOFUT;14/12/2021;10:11:00;5.696,181;5.697,692;5.693,664;5.695,678;927.093.365,00;16.390
WDOFUT;14/12/2021;10:10:00;5.697,188;5.698,699;5.695,174;5.696,181;782.796.140,00;13.836
WDOFUT;14/12/2021;10:09:00;5.698,195;5.699,202;5.695,174;5.697,188;773.533.620,00;13.672
WDOFUT;14/12/2021;10:08:00;5.701,216;5.702,726;5.697,692;5.698,699;1.255.541.530,00;22.181
WDOFUT;14/12/2021;10:07:00;5.707,258;5.707,258;5.700,209;5.700,713;1.394.055.795,00;24.614
WDOFUT;14/12/2021;10:06:00;5.708,768;5.709,271;5.705,747;5.707,258;585.922.200,00;10.337
WDOFUT;14/12/2021;10:05:00;5.709,775;5.709,775;5.707,258;5.708,768;660.400.640,00;11.649
WDOFUT;14/12/2021;10:04:00;5.711,789;5.711,789;5.709,271;5.709,271;251.227.020,00;4.430
WDOFUT;14/12/2021;10:03:00;5.710,782;5.712,292;5.708,768;5.711,285;597.140.855,00;10.529
WDOFUT;14/12/2021;10:02:00;5.714,810;5.715,816;5.709,271;5.710,782;1.407.887.415,00;24.818
WDOFUT;14/12/2021;10:01:00;5.717,327;5.718,837;5.713,803;5.715,313;702.842.355,00;12.382
WDOFUT;14/12/2021;10:00:00;5.717,830;5.719,341;5.715,313;5.716,823;506.918.510,00;8.928
WDOFUT;14/12/2021;09:59:00;5.721,858;5.722,865;5.716,823;5.717,830;507.238.620,00;8.929
WDOFUT;14/12/2021;09:58:00;5.715,816;5.723,368;5.714,810;5.721,858;569.246.610,00;10.020
WDOFUT;14/12/2021;09:57:00;5.718,334;5.718,837;5.715,816;5.715,816;166.474.615,00;2.932
WDOFUT;14/12/2021;09:56:00;5.715,313;5.719,341;5.714,810;5.718,334;452.293.215,00;7.966
WDOFUT;14/12/2021;09:55:00;5.717,830;5.717,830;5.715,313;5.715,313;400.048.245,00;7.047
WDOFUT;14/12/2021;09:54:00;5.721,355;5.722,865;5.714,810;5.717,830;689.301.045,00;12.138
WDOFUT;14/12/2021;09:53:00;5.720,348;5.723,872;5.719,844;5.721,355;575.624.880,00;10.130
WDOFUT;14/12/2021;09:52:00;5.718,837;5.720,851;5.716,823;5.720,851;446.231.970,00;7.857
WDOFUT;14/12/2021;09:51:00;5.719,341;5.720,348;5.717,327;5.718,334;434.740.725,00;7.654
WDOFUT;14/12/2021;09:50:00;5.719,341;5.721,355;5.717,327;5.718,837;707.357.480,00;12.454
WDOFUT;14/12/2021;09:49:00;5.720,348;5.722,361;5.718,837;5.719,341;521.410.785,00;9.178
WDOFUT;14/12/2021;09:48:00;5.726,893;5.726,893;5.719,341;5.720,348;881.203.805,00;15.506
WDOFUT;14/12/2021;09:47:00;5.723,872;5.726,893;5.722,361;5.726,893;669.949.385,00;11.785
WDOFUT;14/12/2021;09:46:00;5.729,410;5.730,417;5.723,368;5.723,872;707.121.035,00;12.432
WDOFUT;14/12/2021;09:45:00;5.727,900;5.730,417;5.727,900;5.729,410;201.019.520,00;3.533
WDOFUT;14/12/2021;09:44:00;5.728,403;5.730,417;5.727,900;5.727,900;277.319.270,00;4.874
WDOFUT;14/12/2021;09:43:00;5.729,410;5.729,913;5.727,396;5.728,906;265.934.710,00;4.674
WDOFUT;14/12/2021;09:42:00;5.726,893;5.729,410;5.725,382;5.729,410;299.591.375,00;5.267
WDOFUT;14/12/2021;09:41:00;5.725,382;5.728,906;5.724,375;5.727,396;420.908.960,00;7.400
WDOFUT;14/12/2021;09:40:00;5.725,382;5.726,893;5.724,375;5.725,886;214.436.145,00;3.771
WDOFUT;14/12/2021;09:39:00;5.725,382;5.726,893;5.724,375;5.725,382;228.284.195,00;4.015
WDOFUT;14/12/2021;09:38:00;5.725,382;5.727,900;5.725,382;5.725,382;268.443.265,00;4.720
WDOFUT;14/12/2021;09:37:00;5.725,886;5.727,396;5.724,879;5.725,382;354.676.830,00;6.237
WDOFUT;14/12/2021;09:36:00;5.723,872;5.725,886;5.722,361;5.725,382;270.491.580,00;4.758
WDOFUT;14/12/2021;09:35:00;5.725,382;5.725,886;5.722,361;5.723,872;410.021.655,00;7.213
WDOFUT;14/12/2021;09:34:00;5.723,368;5.726,893;5.722,865;5.725,382;353.201.290,00;6.212
WDOFUT;14/12/2021;09:33:00;5.726,893;5.727,396;5.721,355;5.723,872;1.085.816.100,00;19.102
WDOFUT;14/12/2021;09:32:00;5.726,389;5.728,403;5.725,886;5.726,893;383.802.590,00;6.748
WDOFUT;14/12/2021;09:31:00;5.730,417;5.730,417;5.726,389;5.726,893;572.920.295,00;10.071
WDOFUT;14/12/2021;09:30:00;5.732,934;5.733,438;5.729,913;5.730,417;280.162.560,00;4.922
WDOFUT;14/12/2021;09:29:00;5.732,431;5.733,438;5.730,920;5.732,934;222.259.470,00;3.904
WDOFUT;14/12/2021;09:28:00;5.733,438;5.733,941;5.729,913;5.731,927;481.163.535,00;8.453
WDOFUT;14/12/2021;09:27:00;5.734,445;5.734,445;5.732,431;5.733,438;249.343.540,00;4.379
WDOFUT;14/12/2021;09:26:00;5.734,445;5.735,452;5.733,438;5.734,445;253.418.475,00;4.450
WDOFUT;14/12/2021;09:25:00;5.735,955;5.736,458;5.733,941;5.734,445;283.745.485,00;4.982
WDOFUT;14/12/2021;09:24:00;5.737,465;5.737,969;5.735,955;5.736,458;179.239.240,00;3.146
WDOFUT;14/12/2021;09:23:00;5.734,948;5.737,969;5.734,948;5.737,969;286.310.400,00;5.025
WDOFUT;14/12/2021;09:22:00;5.735,452;5.735,452;5.734,445;5.734,948;79.169.235,00;1.390
WDOFUT;14/12/2021;09:21:00;5.735,452;5.735,955;5.733,941;5.735,452;229.113.570,00;4.023
WDOFUT;14/12/2021;09:20:00;5.735,452;5.736,458;5.734,948;5.735,452;149.417.060,00;2.623
WDOFUT;14/12/2021;09:19:00;5.735,452;5.736,962;5.733,941;5.734,948;239.390.040,00;4.203
WDOFUT;14/12/2021;09:18:00;5.736,962;5.736,962;5.735,452;5.735,452;94.228.850,00;1.654
WDOFUT;14/12/2021;09:17:00;5.736,458;5.737,465;5.734,445;5.736,962;253.771.260,00;4.455
WDOFUT;14/12/2021;09:16:00;5.737,969;5.738,472;5.734,948;5.736,458;366.238.580,00;6.428
WDOFUT;14/12/2021;09:15:00;5.733,941;5.738,472;5.733,941;5.737,969;424.129.860,00;7.445
WDOFUT;14/12/2021;09:14:00;5.735,452;5.736,962;5.733,941;5.733,941;234.439.485,00;4.116
WDOFUT;14/12/2021;09:13:00;5.734,445;5.737,969;5.733,438;5.735,955;535.797.870,00;9.406
WDOFUT;14/12/2021;09:12:00;5.729,410;5.735,452;5.728,403;5.734,445;595.268.715,00;10.455
WDOFUT;14/12/2021;09:11:00;5.729,913;5.731,424;5.728,403;5.729,410;275.718.465,00;4.845
WDOFUT;14/12/2021;09:10:00;5.728,906;5.729,913;5.727,396;5.729,410;175.915.545,00;3.092
WDOFUT;14/12/2021;09:09:00;5.726,893;5.730,920;5.723,368;5.728,906;717.318.310,00;12.612
WDOFUT;14/12/2021;09:08:00;5.728,403;5.729,913;5.725,886;5.726,893;201.602.975,00;3.544
WDOFUT;14/12/2021;09:07:00;5.730,920;5.731,424;5.726,893;5.728,906;349.365.340,00;6.141
WDOFUT;14/12/2021;09:06:00;5.732,934;5.733,438;5.730,417;5.731,424;275.462.965,00;4.839
WDOFUT;14/12/2021;09:05:00;5.731,424;5.734,445;5.729,410;5.733,438;408.069.595,00;7.168
WDOFUT;14/12/2021;09:04:00;5.728,906;5.732,431;5.728,403;5.730,920;409.660.785,00;7.198
WDOFUT;14/12/2021;09:03:00;5.727,900;5.728,906;5.726,389;5.728,403;144.311.280,00;2.537
WDOFUT;14/12/2021;09:02:00;5.728,906;5.730,417;5.724,879;5.727,900;471.698.845,00;8.293
WDOFUT;14/12/2021;09:01:00;5.728,906;5.731,927;5.727,396;5.729,410;830.090.730,00;14.587
WDOFUT;14/12/2021;09:00:00;5.725,886;5.728,906;5.724,375;5.728,906;483.434.160,00;8.501
WDOFUT;13/12/2021;18:29:00;5.743,003;5.744,514;5.738,976;5.744,010;51.610.000,00;905
WDOFUT;13/12/2021;18:28:00;5.742,500;5.744,514;5.741,493;5.743,003;66.331.370,00;1.163
WDOFUT;13/12/2021;18:27:00;5.739,479;5.743,003;5.737,969;5.743,003;32.892.725,00;577
WDOFUT;13/12/2021;18:26:00;5.739,479;5.741,997;5.738,976;5.739,479;54.043.585,00;948
WDOFUT;13/12/2021;18:25:00;5.736,458;5.740,990;5.734,948;5.739,479;226.397.250,00;3.973
WDOFUT;13/12/2021;18:24:00;5.738,976;5.738,976;5.735,955;5.736,458;37.433.520,00;657
WDOFUT;13/12/2021;18:23:00;5.738,976;5.739,983;5.737,969;5.738,976;16.698.870,00;293
WDOFUT;13/12/2021;18:22:00;5.739,479;5.740,486;5.737,969;5.738,976;41.436.990,00;727
WDOFUT;13/12/2021;18:21:00;5.741,997;5.743,003;5.739,479;5.739,479;114.199.830,00;2.003
WDOFUT;13/12/2021;18:20:00;5.743,507;5.743,507;5.741,493;5.741,997;119.708.445,00;2.099
WDOFUT;13/12/2021;18:19:00;5.741,493;5.743,507;5.740,486;5.743,003;117.925.860,00;2.068
WDOFUT;13/12/2021;18:18:00;5.740,486;5.741,997;5.740,486;5.741,997;42.366.165,00;743
WDOFUT;13/12/2021;18:17:00;5.740,990;5.741,997;5.739,983;5.740,990;33.695.960,00;591
WDOFUT;13/12/2021;18:16:00;5.740,486;5.741,997;5.740,486;5.741,493;31.302.310,00;549
WDOFUT;13/12/2021;18:15:00;5.739,479;5.742,500;5.738,472;5.740,486;194.705.975,00;3.415
WDOFUT;13/12/2021;18:14:00;5.741,493;5.741,997;5.738,976;5.739,983;56.153.795,00;985
WDOFUT;13/12/2021;18:13:00;5.736,458;5.742,500;5.736,458;5.741,493;289.333.555,00;5.075
WDOFUT;13/12/2021;18:12:00;5.736,962;5.737,465;5.735,452;5.735,955;69.215.700,00;1.215
WDOFUT;13/12/2021;18:11:00;5.736,962;5.737,465;5.736,458;5.737,465;43.471.765,00;763
WDOFUT;13/12/2021;18:10:00;5.737,969;5.738,472;5.736,458;5.737,465;129.457.110,00;2.272
WDOFUT;13/12/2021;18:09:00;5.738,472;5.739,479;5.737,465;5.737,465;89.128.405,00;1.564
WDOFUT;13/12/2021;18:08:00;5.737,969;5.738,472;5.737,465;5.738,472;24.845.305,00;436
WDOFUT;13/12/2021;18:07:00;5.738,472;5.738,472;5.737,465;5.737,969;19.660.370,00;345
WDOFUT;13/12/2021;18:06:00;5.738,976;5.738,976;5.737,969;5.738,472;33.851.660,00;594
WDOFUT;13/12/2021;18:05:00;5.738,472;5.738,976;5.737,969;5.738,976;20.858.050,00;366
WDOFUT;13/12/2021;18:04:00;5.738,472;5.739,479;5.737,465;5.738,976;40.405.075,00;709
WDOFUT;13/12/2021;18:03:00;5.740,990;5.740,990;5.737,465;5.738,472;75.402.975,00;1.323
WDOFUT;13/12/2021;18:02:00;5.743,003;5.743,003;5.739,479;5.740,486;64.541.770,00;1.132
WDOFUT;13/12/2021;18:01:00;5.741,997;5.743,003;5.741,493;5.743,003;78.528.025,00;1.377
WDOFUT;13/12/2021;18:00:00;5.738,976;5.743,003;5.737,969;5.742,500;167.854.530,00;2.944
WDOFUT;13/12/2021;17:59:00;5.737,465;5.739,479;5.737,465;5.738,976;179.572.985,00;3.151
WDOFUT;13/12/2021;17:58:00;5.739,983;5.740,486;5.735,955;5.736,962;165.939.010,00;2.912
WDOFUT;13/12/2021;17:57:00;5.741,493;5.741,997;5.739,479;5.740,486;144.071.260,00;2.527
WDOFUT;13/12/2021;17:56:00;5.742,500;5.744,010;5.741,493;5.741,493;188.716.385,00;3.309
WDOFUT;13/12/2021;17:55:00;5.741,493;5.744,010;5.740,990;5.741,997;283.163.430,00;4.965
WDOFUT;13/12/2021;17:54:00;5.738,472;5.742,500;5.737,969;5.741,493;321.494.645,00;5.639
WDOFUT;13/12/2021;17:53:00;5.737,465;5.738,472;5.736,962;5.737,969;54.590.970,00;958
WDOFUT;13/12/2021;17:52:00;5.737,969;5.738,472;5.736,458;5.737,465;49.342.360,00;866
WDOFUT;13/12/2021;17:51:00;5.738,472;5.738,976;5.737,465;5.737,969;70.721.715,00;1.241
WDOFUT;13/12/2021;17:50:00;5.737,465;5.739,479;5.737,465;5.738,472;157.018.625,00;2.755
WDOFUT;13/12/2021;17:49:00;5.737,465;5.737,969;5.735,955;5.737,465;100.564.805,00;1.765
WDOFUT;13/12/2021;17:48:00;5.734,948;5.738,472;5.734,948;5.737,465;326.251.495,00;5.726
WDOFUT;13/12/2021;17:47:00;5.733,438;5.735,955;5.733,438;5.734,445;164.202.105,00;2.883
WDOFUT;13/12/2021;17:46:00;5.733,941;5.733,941;5.732,934;5.733,438;48.398.535,00;850
WDOFUT;13/12/2021;17:45:00;5.733,941;5.734,445;5.732,431;5.733,941;87.915.060,00;1.544
WDOFUT;13/12/2021;17:44:00;5.731,927;5.734,445;5.731,927;5.733,941;105.506.990,00;1.853
WDOFUT;13/12/2021;17:43:00;5.731,927;5.732,431;5.731,424;5.731,927;28.462.520,00;500
WDOFUT;13/12/2021;17:42:00;5.731,927;5.732,431;5.730,920;5.731,424;41.894.230,00;736
WDOFUT;13/12/2021;17:41:00;5.731,927;5.732,934;5.731,424;5.731,927;43.378.405,00;762
WDOFUT;13/12/2021;17:40:00;5.731,927;5.732,934;5.729,913;5.731,927;119.815.750,00;2.105
WDOFUT;13/12/2021;17:39:00;5.730,417;5.732,431;5.730,417;5.731,927;41.212.085,00;724
WDOFUT;13/12/2021;17:38:00;5.731,424;5.731,424;5.730,417;5.730,417;18.610.815,00;327
WDOFUT;13/12/2021;17:37:00;5.729,913;5.732,431;5.729,913;5.731,424;93.864.295,00;1.649
WDOFUT;13/12/2021;17:36:00;5.729,913;5.730,920;5.729,410;5.730,417;76.365.310,00;1.342
WDOFUT;13/12/2021;17:35:00;5.730,417;5.730,920;5.729,410;5.729,410;28.853.025,00;507
WDOFUT;13/12/2021;17:34:00;5.729,913;5.731,927;5.729,913;5.730,920;95.274.000,00;1.674
WDOFUT;13/12/2021;17:33:00;5.729,410;5.729,913;5.727,396;5.729,913;192.754.585,00;3.388
WDOFUT;13/12/2021;17:32:00;5.729,913;5.730,920;5.728,906;5.728,906;101.228.130,00;1.779
WDOFUT;13/12/2021;17:31:00;5.730,417;5.731,424;5.729,913;5.729,913;39.555.305,00;695
WDOFUT;13/12/2021;17:30:00;5.730,417;5.731,424;5.729,913;5.730,920;68.066.325,00;1.196
WDOFUT;13/12/2021;17:29:00;5.732,934;5.733,438;5.729,410;5.730,920;197.034.010,00;3.462
WDOFUT;13/12/2021;17:28:00;5.732,934;5.733,438;5.732,431;5.733,438;37.690.420,00;662
WDOFUT;13/12/2021;17:27:00;5.733,941;5.734,445;5.732,431;5.732,431;64.114.895,00;1.126
WDOFUT;13/12/2021;17:26:00;5.732,934;5.733,941;5.731,927;5.733,438;46.345.420,00;814
WDOFUT;13/12/2021;17:25:00;5.732,431;5.732,934;5.731,424;5.732,431;26.470.330,00;465
WDOFUT;13/12/2021;17:24:00;5.731,424;5.733,438;5.731,424;5.732,934;54.256.090,00;953
WDOFUT;13/12/2021;17:23:00;5.732,934;5.732,934;5.730,920;5.731,424;51.229.085,00;900
WDOFUT;13/12/2021;17:22:00;5.732,431;5.733,438;5.731,927;5.732,431;36.436.525,00;640
WDOFUT;13/12/2021;17:21:00;5.733,438;5.734,445;5.732,431;5.732,934;127.387.045,00;2.237
WDOFUT;13/12/2021;17:20:00;5.731,424;5.733,941;5.730,920;5.733,438;137.767.945,00;2.420
WDOFUT;13/12/2021;17:19:00;5.733,438;5.733,941;5.731,424;5.731,424;104.131.895,00;1.829
WDOFUT;13/12/2021;17:18:00;5.733,438;5.734,445;5.733,438;5.733,941;49.141.080,00;863
WDOFUT;13/12/2021;17:17:00;5.733,438;5.733,941;5.732,934;5.732,934;57.393.880,00;1.008
WDOFUT;13/12/2021;17:16:00;5.732,934;5.734,445;5.732,934;5.733,438;58.935.455,00;1.035
WDOFUT;13/12/2021;17:15:00;5.732,934;5.734,445;5.731,927;5.732,934;178.051.370,00;3.127
WDOFUT;13/12/2021;17:14:00;5.731,424;5.733,438;5.730,920;5.732,431;186.830.745,00;3.282
WDOFUT;13/12/2021;17:13:00;5.730,920;5.731,424;5.729,913;5.731,424;52.244.675,00;918
WDOFUT;13/12/2021;17:12:00;5.730,417;5.730,920;5.729,913;5.730,417;64.022.690,00;1.125
WDOFUT;13/12/2021;17:11:00;5.730,417;5.730,920;5.729,913;5.729,913;44.103.805,00;775
WDOFUT;13/12/2021;17:10:00;5.730,417;5.730,920;5.729,913;5.729,913;64.648.330,00;1.136
WDOFUT;13/12/2021;17:09:00;5.729,913;5.730,920;5.729,410;5.730,417;123.147.785,00;2.164
WDOFUT;13/12/2021;17:08:00;5.731,927;5.731,927;5.729,913;5.729,913;97.546.015,00;1.714
WDOFUT;13/12/2021;17:07:00;5.731,927;5.732,431;5.731,424;5.731,927;69.164.160,00;1.215
WDOFUT;13/12/2021;17:06:00;5.731,927;5.731,927;5.730,417;5.731,927;150.890.870,00;2.651
WDOFUT;13/12/2021;17:05:00;5.731,424;5.731,927;5.730,920;5.731,927;125.847.630,00;2.211
WDOFUT;13/12/2021;17:04:00;5.731,927;5.732,934;5.731,424;5.731,424;118.695.340,00;2.085
WDOFUT;13/12/2021;17:03:00;5.733,438;5.734,445;5.731,424;5.732,431;155.824.205,00;2.737
WDOFUT;13/12/2021;17:02:00;5.733,438;5.733,941;5.732,934;5.733,941;51.816.960,00;910
WDOFUT;13/12/2021;17:01:00;5.734,445;5.734,948;5.732,934;5.733,438;128.407.860,00;2.255
WDOFUT;13/12/2021;17:00:00;5.737,465;5.737,465;5.733,941;5.734,445;148.501.940,00;2.607
WDOFUT;13/12/2021;16:59:00;5.736,458;5.737,465;5.736,458;5.736,962;45.578.885,00;800
WDOFUT;13/12/2021;16:58:00;5.735,955;5.737,465;5.735,955;5.736,458;48.768.890,00;856
WDOFUT;13/12/2021;16:57:00;5.736,458;5.736,458;5.735,452;5.735,955;68.757.480,00;1.207
WDOFUT;13/12/2021;16:56:00;5.736,962;5.737,465;5.735,955;5.736,458;71.900.240,00;1.262
WDOFUT;13/12/2021;16:55:00;5.737,969;5.738,472;5.736,458;5.736,458;110.313.885,00;1.936
WDOFUT;13/12/2021;16:54:00;5.735,955;5.738,976;5.735,452;5.737,969;244.735.075,00;4.295
WDOFUT;13/12/2021;16:53:00;5.735,452;5.735,955;5.734,948;5.735,452;73.423.605,00;1.289
WDOFUT;13/12/2021;16:52:00;5.734,445;5.735,452;5.733,941;5.735,452;37.018.375,00;650
WDOFUT;13/12/2021;16:51:00;5.734,445;5.734,948;5.733,941;5.734,445;44.023.095,00;773
WDOFUT;13/12/2021;16:50:00;5.734,445;5.734,445;5.733,438;5.734,445;60.418.200,00;1.061
WDOFUT;13/12/2021;16:49:00;5.735,452;5.735,452;5.733,941;5.733,941;44.252.675,00;777
WDOFUT;13/12/2021;16:48:00;5.735,955;5.736,458;5.734,445;5.735,452;111.637.460,00;1.960
WDOFUT;13/12/2021;16:47:00;5.735,452;5.736,458;5.735,452;5.735,955;32.073.250,00;563
WDOFUT;13/12/2021;16:46:00;5.735,452;5.735,955;5.734,948;5.735,955;58.841.015,00;1.033
WDOFUT;13/12/2021;16:45:00;5.736,962;5.736,962;5.735,452;5.735,452;90.466.960,00;1.588
